fit_set_key,sdt_filename,session_root,fit_folder,base_stem,b_val,shift_free,fixation_type,n_total,n_photon_ok,n_chi2_ok,n_amp_ok,n_tau_ok,n_taumean_ok,n_final,pct_final
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,5,True,live,65536,65536,65220,65536,65536,65536,65220,99.5
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,5,True,live,65536,65536,65110,65536,65433,65374,65110,99.3
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,5,True,live,65536,65536,64999,65536,65146,65277,64478,98.4
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,5,True,live,65536,65536,64866,65536,64469,65396,63784,97.3
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,5,True,live,65536,65536,64729,65536,65040,65405,64219,98.0
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,5,True,live,65536,65536,64759,65536,65046,65536,64285,98.1
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,5,True,live,65536,65536,64658,65536,64526,65536,63684,97.2
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005,5,True,live,65536,65536,64809,65536,64728,65241,63881,97.5
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006,5,True,live,65536,65536,65038,65536,65489,65527,64984,99.2
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007,5,True,live,65536,65536,64867,65536,64956,65536,64288,98.1
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008,5,True,live,65536,65536,64931,65536,64677,65393,64085,97.8
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009,5,True,live,65536,65536,64930,65536,65335,65318,64704,98.7
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010,5,True,live,65536,65536,65089,65536,65332,65240,64792,98.9
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011,5,True,live,65536,65536,65116,65536,65536,65536,65116,99.4
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012,5,True,live,65536,65536,65189,65536,65527,65520,65172,99.4
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013,5,True,live,65536,65536,64919,65536,65416,65356,64877,99.0
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,5,True,live,65536,65536,64802,65536,65407,65436,64673,98.7
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,5,True,live,65536,65536,65124,65536,65536,65536,65124,99.4
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,5,True,live,65536,65536,65132,65536,65536,65536,65132,99.4
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,5,True,live,65536,65536,64971,65536,65536,65485,64927,99.1
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,5,True,live,65536,65536,65197,65536,65350,65341,65001,99.2
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,5,True,live,65536,65536,65140,65536,65536,65536,65140,99.4
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,5,True,live,65536,65536,65045,65536,65472,65536,64981,99.2
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,5,True,live,65536,65536,65273,65536,65536,65536,65273,99.6
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,5,True,live,65536,65536,65393,65536,65536,65536,65393,99.8
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,5,True,live,65536,65536,65281,65536,65424,65399,65177,99.5
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,5,True,live,65536,65536,65405,65536,65536,65536,65405,99.8
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,5,True,live,65536,65536,65364,65536,65536,65536,65364,99.7
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,5,True,live,65536,65536,65288,65536,65489,65438,65239,99.5
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,5,True,live,65536,65536,64924,65536,64845,65351,64238,98.0
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,5,True,live,65536,65536,65000,65536,65013,65530,64484,98.4
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,5,True,live,65536,65536,64982,65536,65169,65536,64622,98.6
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,5,True,live,65536,65536,64853,65536,65442,65397,64667,98.7
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,5,True,live,65536,65536,65151,65536,65206,65313,64817,98.9
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005,5,True,live,65536,65536,64953,65536,65446,65458,64899,99.0
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006,5,True,live,65536,65536,64855,65536,64990,65363,64273,98.1
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007,5,True,live,65536,65536,65150,65536,65053,65415,64672,98.7
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008,5,True,live,65536,65536,65229,65536,65536,65519,65212,99.5
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009,5,True,live,65536,65536,65198,65536,65374,65362,65024,99.2
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010,5,True,live,65536,65536,65188,65536,65536,65536,65188,99.5
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011,5,True,live,65536,65536,65160,65536,65536,65534,65158,99.4
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012,5,True,live,65536,65536,65229,65536,65264,65180,64893,99.0
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,5,True,live,65536,65536,65146,65536,65536,65536,65146,99.4
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,5,True,live,65536,65536,64924,65536,65163,65177,64560,98.5
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,5,True,live,65536,65536,65099,65536,65535,65536,65098,99.3
20260601_KPC_live_on_SLIM::fitet-sf-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,fitet-sf-c2-b5,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,5,True,live,65536,65536,64697,65536,65536,65536,64697,98.7
