filename,session_root,session_date,fixation_type,cell_type,sample_index,frame_index,em_filter_nm,acquisition_time,annotation,notes,laser_damage
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,5,457,08:15.8,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,5,457,01:44.0,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,5,535,49:18.5,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,5,535,27:10.5,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,6,457,09:24.4,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,6,457,02:52.6,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,6,535,50:27.1,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,6,535,28:19.1,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,7,457,10:33.2,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,7,457,04:01.4,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,7,535,51:35.8,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,7,535,29:27.9,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,8,457,11:41.8,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,8,457,07:58.8,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,8,535,52:44.5,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,8,535,30:36.5,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,9,457,12:50.8,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,9,457,10:58.7,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,9,535,53:53.6,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,9,535,33:15.5,colony_deep,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,10,457,14:00.1,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,10,457,12:08.0,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,10,535,55:02.8,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,10,535,35:23.5,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,11,457,15:08.4,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,11,457,14:51.3,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,11,535,56:10.9,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,11,535,36:31.9,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,12,457,16:16.7,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,12,457,15:59.9,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,12,535,57:19.2,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,12,535,40:42.8,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,13,457,30:40.6,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,13,457,17:09.0,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,13,535,58:28.0,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,13,535,41:51.8,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,14,457,31:49.3,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,14,457,18:17.7,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,14,535,59:36.7,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,14,535,43:00.4,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,15,457,32:58.1,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,15,457,20:40.1,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,15,535,00:45.4,colony_edge,,False
3_BKOCO2live_740nm_3097mW_u1_poc0p45_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260517_KPC_live_on_SLIM,20260517,live,BKO,3,15,535,44:09.4,colony_edge,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,0,457,51:08.4,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,0,457,46:37.3,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,0,535,22:43.6,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,0,535,47:18.9,colony_deep,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,1,457,52:17.1,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,1,457,47:46.4,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,1,535,23:52.4,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,1,535,48:27.7,colony_deep,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,2,457,53:25.5,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,2,457,48:55.0,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,2,535,25:00.8,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,2,535,49:36.2,colony_deep,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,3,457,54:33.9,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,3,457,50:03.6,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,3,535,26:09.3,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,3,535,50:44.6,colony_deep,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,4,457,55:42.1,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,4,457,51:11.9,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,4,535,27:17.4,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,4,535,51:52.8,colony_deep,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,5,457,56:50.6,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,5,457,52:20.9,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,5,535,28:26.0,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,5,535,53:01.3,colony_deep,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,6,457,58:00.0,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,6,457,53:30.6,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,6,535,29:35.4,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,6,535,54:10.8,colony_deep,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,7,457,59:08.6,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,7,457,54:39.2,colony_deep,laser_damage,True
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,7,535,30:44.0,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,7,535,23:21.0,colony_deep,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,8,457,00:18.5,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,8,457,55:48.8,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,8,535,31:53.7,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,8,535,24:30.1,colony_deep,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,9,457,01:27.6,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,9,457,56:58.0,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,9,535,33:02.8,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,9,535,25:38.9,colony_deep,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,10,457,02:36.2,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,10,457,58:06.9,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,10,535,34:11.4,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,10,535,26:47.0,no_cells,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,11,457,03:44.4,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,11,457,59:15.1,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,11,535,35:19.5,colony_deep,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,11,535,34:20.3,colony_deep,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,12,457,04:54.1,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,12,457,00:24.8,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,12,535,36:29.1,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,12,535,35:30.0,colony_edge,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,13,457,06:03.5,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,13,457,01:33.8,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,13,535,37:38.0,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,13,535,36:39.0,colony_edge,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,14,457,07:11.9,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,14,457,02:42.4,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,14,535,38:46.7,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,14,535,38:23.6,colony_edge,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,15,457,08:20.4,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,15,457,03:51.2,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,15,535,39:55.4,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,15,535,39:32.2,colony_edge,,False
3_KPCWTform10min_740nm_3082mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,16,457,09:29.9,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,16,457,05:00.7,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,16,535,41:05.1,colony_edge,,False
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,KPCWT,3,16,535,40:41.9,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,0,457,55:30.9,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,0,457,57:50.1,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,0,535,15:54.0,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,0,535,36:55.9,colony_deep,,False
