filename,stem,suffix,category,rel_dir,session_root,size_mb,mtime,wavelength_nm,power_mW,usb_atten,pockels,objective,em_filter_nm,em_bandwidth_nm,gain,z_position,n_pixels_cfg,n_frames_cfg,frame_index,sample_index,position,fixation_type,cell_type,treatment_duration,passage_info,session_date,file_type,acquisition_time,header_revision,mi_scan_x,mi_scan_y,n_data_blocks,data_shape,data_dtype,data_nx,data_ny,data_nt,total_photons,max_photons_per_pixel,mean_photons_per_pixel,median_photons_per_pixel,time_axis_len,bin_width_ns,time_range_ns,time_delta_s,has_fit_export,fit_base_stem,fit_params_available,n_fit_sets,fit_set_keys
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,7.90587,2026-05-23 05:18:12.828340,740,3057.0,1,0.25,20x0.75NA,457,50,70,1.0,256,120,5,3,5.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:18:12.828340,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,33623959,888,513.0608978271484,524.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005"
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,7.887355,2026-05-23 05:19:22.076582,740,3057.0,1,0.25,20x0.75NA,457,50,70,1.0,256,120,6,3,6.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:19:22.076582,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,33473565,819,510.7660675048828,538.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006"
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,6.525901,2026-05-23 05:20:30.405339,740,3057.0,1,0.25,20x0.75NA,457,50,70,1.0,256,120,7,3,7.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:20:30.405339,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,18305256,608,279.3160400390625,281.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007"
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,8.074673,2026-05-23 05:21:39.137209,740,3057.0,1,0.25,20x0.75NA,457,50,70,1.0,256,120,8,3,8.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:21:39.137209,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,36130619,1067,551.3094940185547,558.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008"
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,6.565624,2026-05-23 05:22:48.189129,740,3057.0,1,0.25,20x0.75NA,457,50,70,1.0,256,120,9,3,9.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:22:48.189129,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,19085647,820,291.22386169433594,282.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009"
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,4.448869,2026-05-23 05:23:56.576950,740,3057.0,1,0.25,20x0.75NA,457,50,70,1.0,256,120,10,3,10.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:23:56.576950,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,8367626,553,127.67984008789062,125.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010"
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,5.918208,2026-05-23 05:25:04.692097,740,3057.0,1,0.25,20x0.75NA,457,50,70,1.0,256,120,11,3,11.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:25:04.692097,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,16155985,628,246.52076721191406,258.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011"
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,4.865695,2026-05-23 05:26:13.651693,740,3057.0,1,0.25,20x0.75NA,457,50,70,1.0,256,120,12,3,12.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:26:13.651693,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,12150653,647,185.4042510986328,207.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012"
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,6.995898,2026-05-23 05:27:23.761592,740,3057.0,1,0.25,20x0.75NA,457,50,70,1.0,256,120,13,3,13.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:27:23.761592,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,23470248,1073,358.1275634765625,378.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013"
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,7.402637,2026-05-23 05:28:32.443810,740,3057.0,1,0.25,20x0.75NA,457,50,70,1.0,256,120,14,3,14.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:28:32.443810,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,27679397,814,422.3540802001953,435.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014"
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,5.413095,2026-05-23 05:30:35.501892,740,3057.0,1,0.25,20x0.75NA,535,50,70,1.0,256,120,0,3,0.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:30:35.501892,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,11865211,562,181.0487518310547,171.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000"
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,7.673218,2026-05-23 05:31:44.648797,740,3057.0,1,0.25,20x0.75NA,535,50,70,1.0,256,120,1,3,1.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:31:44.648797,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,33768094,921,515.2602233886719,521.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001"
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,7.027473,2026-05-23 05:32:53.558119,740,3057.0,1,0.25,20x0.75NA,535,50,70,1.0,256,120,2,3,2.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:32:53.558119,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,25211618,909,384.6987609863281,380.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002"
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,6.835757,2026-05-23 05:34:02.601806,740,3057.0,1,0.25,20x0.75NA,535,50,70,1.0,256,120,3,3,3.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:34:02.601806,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,23448673,925,357.79835510253906,341.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003"
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,.sdt,sdt,.,20260522_KPC_fixed_dishes_SLIM,7.559362,2026-05-23 05:35:11.619722,740,3057.0,1,0.25,20x0.75NA,535,50,70,1.0,256,120,4,3,4.0,glu,KPCWT,20min,,20260522,sample,2026-05-23 05:35:11.619722,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,31476222,1265,480.2890319824219,481.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,"a1, a2, chi2, photons, tau1, tau2",4,"20260522_KPC_fixed_dishes_SLIM::fitet-sf-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,20260522_KPC_fixed_dishes_SLIM::fitet-sf-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c2-b3::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,20260522_KPC_fixed_dishes_SLIM::fitet-sz-c3-b5::3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004"
