filename,fixation_type,chi2_mean,chi2_median,frac_hi
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,form,1.1496870551605225,1.12624,0.0074920654296875
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,form,1.5418070865478515,1.51822,0.024383544921875
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,form,1.6522379276275636,1.64574,0.048370361328125
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,form,1.359286764678955,1.3419750000000001,0.00274658203125
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,form,1.369267907180786,1.35086,0.0020294189453125
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,form,1.4553405039520264,1.43869,0.0198974609375
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,form,1.575943477935791,1.559405,0.0321502685546875
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,form,1.620053391342163,1.6033499999999998,0.053070068359375
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,form,1.6436198222961425,1.62524,0.0642242431640625
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,form,1.5202303440551759,1.4937900000000002,0.04693603515625
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,form,1.3537551600494386,1.33777,0.005767822265625
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,form,1.3131881340026856,1.27913,0.01031494140625
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,form,1.2773720202331544,1.28139,1.52587890625e-05
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,form,1.6484951518859865,1.64668,0.0772247314453125
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,form,1.4480067190856933,1.44202,0.011566162109375
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,form,1.6484976481781006,1.62597,0.0919647216796875
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,form,1.3567894501953126,1.3445900000000002,0.0010833740234375
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,form,1.2840423385009765,1.23694,0.0186004638671875
3_BKOCO2live_740nm_3085mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.0367831703017447,1.02182,0.001068392374730994
3_BKOCO2live_740nm_3085mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.0706831096496583,1.058575,0.0001220703125
3_BKOCO2live_740nm_3085mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,325.778028241154,1.01455,0.03491414710544913
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.0935219056243897,1.087105,0.0
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.172454453567505,1.16598,0.0
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.0876656076812745,1.0813,1.52587890625e-05
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,live,1.1291033635864256,1.1219999999999999,1.52587890625e-05
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,live,1.1487949743041992,1.14006,0.0010223388671875
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,live,1.076127302017212,1.071545,4.57763671875e-05
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,live,1.0284707401786397,1.01267,0.0009313688067791434
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,live,1.0344587359574597,1.01765,0.0013752215634741153
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,live,1.0495311248779298,1.0357750000000001,0.0003204345703125
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,live,1.038010251022121,1.01076,0.008550662676357419
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,live,1.018841308018614,0.9819100000000001,0.009180410902529362
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,live,1000000.0,1000000.0,1.0
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,live,,,
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,live,,,
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,live,1.0489181332537203,1.01747,0.012676832629064855
3_BKOCO2live_posn11_to_13_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.0448524233093628,1.01072,0.010903287125871994
3_BKOCO2live_posn11_to_13_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.048985063710827,1.02922,0.005528496029819424
3_BKOCO2live_posn11_to_13_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.0431350744270842,1.02112,0.0074203195215173275
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,0.9979008178996698,0.968087,0.003917953445494353
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.008773373151638,0.989877,0.0010529367780134592
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.0091920777649326,0.976518,0.00545664739884393
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,live,1.0041247870947059,0.9805195,0.0019997557550222875
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,live,1.0046454154410642,0.9801565,0.002323803699740101
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,live,1.0258992275989305,0.984685,0.00992823527572351
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,live,1.0006855170479727,0.975632,0.002536946189231733
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,live,1.0059176379273307,0.976073,0.004480451727735838
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,live,1.0049658635593608,0.983414,0.001556705279062314
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,live,1.0225434370100783,0.9855495,0.008383103147940774
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,live,1.0248833776804458,0.981444,0.010511861357071831
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,live,1.0135506628947368,0.9842095,0.004582043343653251
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,live,1.0146673233005319,0.984405,0.005926110755891022
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,live,1.021946939901352,0.987829,0.00723099270515747
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,live,1.0260580333982157,0.9881955,0.010008110300081103
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.0047614566192626,0.9885785,0.000152587890625
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.0279012311706541,1.01828,0.0
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.0225124812316895,1.01237,0.0
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,live,1.024839805480957,1.01531,0.0
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,live,1.072697247619629,1.0613350000000001,0.000274658203125
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,live,1.0499155030975342,1.04321,0.0
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,live,1.021252694625145,0.9719635,0.014491820172613681
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,live,1.0205885311584473,1.01011,1.52587890625e-05
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,live,1.054879546661377,1.04841,1.52587890625e-05
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,live,1.0115540053100585,0.9913335,0.00054931640625
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,live,1.0554084023284913,1.04766,1.52587890625e-05
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,live,514.6883714637239,1.0341049999999998,0.0700381492712511
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,live,1.0541880391845704,1.04743,0.0
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,live,1.0207075068054197,1.01081,0.0
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,live,1.0503106141357423,1.04348,0.0
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.0882816910095214,1.08218,1.52587890625e-05
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.1432111473999025,1.11062,0.00482177734375
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.0836157155914306,1.0781450000000001,0.0
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,live,1.0720030357818604,1.064255,0.0002593994140625
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,live,1.0795903218078613,1.050655,0.0033721923828125
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,live,1.0797746511383057,1.07364,0.0
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,live,1.070304024307251,1.06134,0.000335693359375
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,live,1.1150211303710937,1.108755,7.62939453125e-05
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,live,1.118973061843872,1.11384,0.0002899169921875
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,live,1.074637323562622,1.06615,0.0005035400390625
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,live,1.0657481501464845,1.05713,0.0006561279296875
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,live,1.085736841003418,1.077475,0.0003509521484375
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,live,1.100120914276123,1.08691,0.001129150390625
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,live,1.0599224006347656,1.0492,6.103515625e-05
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,live,1.0744899134979249,1.06243,0.001373291015625
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.1184130392761231,1.11253,0.0
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.07435605329895,1.06825,0.0
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.07725405607605,1.06952,0.0
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,live,1.0346153599633672,1.00998,0.003037472334579867
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,live,1.031829598259262,0.997261,0.007702380035430948
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,live,1.0993313228759765,1.09217,0.000579833984375
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,live,1.1045202558288576,1.09788,0.0002899169921875
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,live,1.0970305036315917,1.0903049999999999,6.103515625e-05
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,live,17.16764115893629,0.9920505,0.011763377008971794
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,live,1.0871054796142579,1.08244,4.57763671875e-05
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,live,1.0482425613055615,1.03216,0.0030369029724838185
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,live,1.0327480742250366,1.00458,0.006637693953077785
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.0413056097106932,1.03341,0.0
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.0321880647735595,1.02424,1.52587890625e-05
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.0445848411865235,1.03643,4.57763671875e-05
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,live,1.024837368713379,1.012115,9.1552734375e-05
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,live,1.0405341814880371,1.03238,0.0
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,live,,,
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,live,1.031660161178589,1.021805,4.57763671875e-05
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,live,1.0191414261322023,1.00838,0.0
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,live,1.033520658493042,1.02681,0.0
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,live,1.0199481869077593,1.00284,0.000686655985351339
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,live,1.0346490458526612,1.02688,0.000274658203125
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,live,1.0158069761962891,1.00414,3.0517578125e-05
4_BKOCO2live_posn1_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.037023906112671,1.02911,3.0517578125e-05
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,glu,1.385044462310791,1.37421,0.0015411376953125
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,glu,1.7397171014404296,1.73517,0.12213134765625
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,glu,1.5809184873962403,1.572625,0.0336456298828125
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,glu,1.5605602986297606,1.5312649999999999,0.060394287109375
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,glu,1.7058286435241699,1.705255,0.109893798828125
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,glu,1.810572746612549,1.8021500000000001,0.2565460205078125
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,glu,1.8363655748901366,1.84354,0.264862060546875
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,glu,1.4450594023895262,1.43181,0.0084991455078125
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,glu,1.8370714483795165,1.825455,0.2646636962890625
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,glu,1.49083784375,1.4531450000000001,0.0384368896484375
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,glu,1.327411975479126,1.32852,0.006866455078125
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,glu,1.575723540435791,1.577735,0.082550048828125
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,glu,1.4451421983489992,1.468715,0.052764892578125
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,glu,1.7784075278625489,1.7735,0.223541259765625
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,glu,1.8569081737670898,1.851475,0.33099365234375
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,glu,1.4131724263763425,1.24518,0.071136474609375
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,glu,1.6168245586853027,1.51719,0.0346221923828125
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,glu,1.7787372157135009,1.3885999999999998,0.1088409423828125
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,glu,1.7148012234344483,1.365545,0.104949951171875
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,glu,1.683924613571167,1.464715,0.066802978515625
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,glu,1.646885233505249,1.583645,0.0712127685546875
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,glu,1.6308726437072754,1.558805,0.0464019775390625
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,glu,1.6637665154418944,1.33229,0.0994720458984375
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,glu,1.6317049051208494,1.57937,0.0737762451171875
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,glu,1.5882483681030273,1.3125900000000001,0.0860748291015625
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,glu,1.2473412967071533,1.175035,0.0292205810546875
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,glu,1.213399278488159,1.1660949999999999,0.012298583984375
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,glu,1.4465958648376465,1.29041,0.0818634033203125
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,glu,1.4855919727935791,1.400525,0.0177459716796875
3_KPCWTglu20min_740nm_3057mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,glu,1.6619447137298584,1.45011,0.06500244140625
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,glu,1.7855714923248291,1.779355,0.1968841552734375
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,glu,1.5718613181610106,1.56478,0.03314208984375
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,glu,1.5597187314453127,1.54885,0.0223541259765625
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,glu,1.4148226923065184,1.4027,0.0034027099609375
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,glu,1.5691490049285888,1.55935,0.0281829833984375
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,glu,1.587642709655762,1.57134,0.0549468994140625
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,glu,1.4617965941314697,1.45223,0.0037384033203125
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,glu,1.4940655121154784,1.491015,0.006378173828125
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,glu,1.2044335272216795,1.20664,0.0001068115234375
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,glu,1.3223553534240722,1.3207149999999999,0.000457763671875
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,glu,1.603033708343506,1.59666,0.052734375
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,glu,1.607494914413452,1.60362,0.0377197265625
