fixation_type,cell_type,session_root,session_date,filename,fit_set_key,em_filter_nm,pockels,objective,usb_atten,frame_index,z_position,n_components,_bin,shift_group,treatment_duration,amp_ratio_median,tau_mean_median_ps,n_px_final,pct_final,amp_ratio_median_gmed,tau_mean_median_ps_gmed,_dist
live,BKO,20260530_KPC_live_on_SLIM,20260530,6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015,457,0.25,20x0.75NA,1,15,1.0,2,5,shift=0,,3.2668101946892163,726.4378331671064,65471,99.9,3.325857978410353,689.9225281762592,0.41273410731479004
live,BKO,20260601_KPC_live_on_SLIM,20260601,5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,457,0.25,20x0.75NA,1,10,1.0,2,5,shift=0,,3.507347609135454,673.9190822165269,65488,99.9,3.325857978410353,689.9225281762592,0.4204310336952074
live,BKO,20260601_KPC_live_on_SLIM,20260601,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,457,0.25,20x0.75NA,1,8,1.0,2,5,shift=0,,3.123903069994709,685.8173390537504,65320,99.7,3.325857978410353,689.9225281762592,0.4289715736017784
live,BKO,20260601_KPC_live_on_SLIM,20260601,5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.25,20x0.75NA,1,0,1.0,2,5,shift=0,,3.371144773522852,650.805377707173,64142,97.9,3.325857978410353,689.9225281762592,0.43218567477253417
live,BKO,20260601_KPC_live_on_SLIM,20260601,5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,457,0.25,20x0.75NA,1,3,1.0,2,5,shift=0,,3.3493400265476896,647.9794881130179,64048,97.7,3.325857978410353,689.9225281762592,0.4546235617437706
live,BKO,20260601_KPC_live_on_SLIM,20260601,5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,457,0.25,20x0.75NA,1,6,1.0,2,5,shift=0,,3.522277456647399,672.6325373411688,65137,99.4,3.325857978410353,689.9225281762592,0.45488465486865115
live,BKO,20260601_KPC_live_on_SLIM,20260601,5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,5,shift=0,,3.469220330198651,657.6692759085455,64411,98.3,3.325857978410353,689.9225281762592,0.46098279867504166
live,BKO,20260601_KPC_live_on_SLIM,20260601,7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,457,0.25,20x0.75NA,1,5,1.0,2,5,shift=0,,3.1076106781628257,689.410629113732,65159,99.4,3.325857978410353,689.9225281762592,0.46114033220601497
live,BKO,20260601_KPC_live_on_SLIM,20260601,5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,457,0.25,20x0.75NA,1,7,1.0,2,5,shift=0,,3.507781276954746,666.167909857305,64742,98.8,3.325857978410353,689.9225281762592,0.4617794496586388
live,BKO,20260530_KPC_live_on_SLIM,20260530,4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,5,shift=0,,3.1816249494220026,722.240186432522,64741,98.8,3.325857978410353,689.9225281762592,0.4627155356047715
live,BKO,20260530_KPC_live_on_SLIM,20260530,4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,457,0.25,20x0.75NA,1,13,1.0,2,5,shift=0,,3.1242655734903675,710.1977473995094,65238,99.5,3.325857978410353,689.9225281762592,0.47867373431906596
live,BKO,20260601_KPC_live_on_SLIM,20260601,5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,457,0.25,20x0.75NA,1,5,1.0,2,5,shift=0,,3.531742238769352,668.6391060209967,64782,98.8,3.325857978410353,689.9225281762592,0.491730584648437
live,BKO,20260601_KPC_live_on_SLIM,20260601,3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,457,0.25,20x0.75NA,1,9,1.0,2,5,shift=0,,3.125226887516367,713.6774903281442,64781,98.8,3.325857978410353,689.9225281762592,0.49516519071847875
live,BKO,20260530_KPC_live_on_SLIM,20260530,6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,457,0.25,20x0.75NA,1,3,1.0,2,5,shift=0,,3.1185638184530147,712.7742435359604,65019,99.2,3.325857978410353,689.9225281762592,0.502428549478541
live,BKO,20260530_KPC_live_on_SLIM,20260530,6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,457,0.25,20x0.75NA,1,10,1.0,2,5,shift=0,,3.1471933881756007,720.792607186432,64754,98.8,3.325857978410353,689.9225281762592,0.5031058188025713
live,BKO,20260601_KPC_live_on_SLIM,20260601,13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,457,0.25,20x0.75NA,1,9,1.0,2,5,shift=0,,3.1575873327838715,656.7289760720826,64933,99.1,3.325857978410353,689.9225281762592,0.5042799725633914
live,BKO,20260601_KPC_live_on_SLIM,20260601,3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,5,shift=0,,3.0885662345117924,682.7208085603406,64869,99.0,3.325857978410353,689.9225281762592,0.5073130793409637
live,BKO,20260601_KPC_live_on_SLIM,20260601,5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,457,0.25,20x0.75NA,1,11,1.0,2,5,shift=0,,3.567250426039235,691.3901790030785,65521,100.0,3.325857978410353,689.9225281762592,0.5102529115666758
live,BKO,20260601_KPC_live_on_SLIM,20260601,3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,457,0.25,20x0.75NA,1,5,1.0,2,5,shift=0,,3.107791520090122,711.2434013518047,64423,98.3,3.325857978410353,689.9225281762592,0.5148186562281502
live,BKO,20260530_KPC_live_on_SLIM,20260530,6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,5,shift=0,,3.1720927166505986,727.9970030151433,65171,99.4,3.325857978410353,689.9225281762592,0.5232855112186436
live,BKO,20260530_KPC_live_on_SLIM,20260530,6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016,457,0.25,20x0.75NA,1,16,1.0,2,5,shift=0,,3.1924996744156493,730.9806126558408,65296,99.6,3.325857978410353,689.9225281762592,0.5244815158492294
live,BKO,20260530_KPC_live_on_SLIM,20260530,4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015,457,0.25,20x0.75NA,1,15,1.0,2,5,shift=0,,3.150272403708362,726.5505851817097,65228,99.5,3.325857978410353,689.9225281762592,0.5416307442009156
live,BKO,20260530_KPC_live_on_SLIM,20260530,4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,457,0.25,20x0.75NA,1,3,1.0,2,5,shift=0,,3.137478283369682,724.2451087162727,65043,99.2,3.325857978410353,689.9225281762592,0.5432875093598195
live,BKO,20260601_KPC_live_on_SLIM,20260601,7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,457,0.25,20x0.75NA,1,9,1.0,2,5,shift=0,,3.0615770832833653,686.5255954262944,64103,97.8,3.325857978410353,689.9225281762592,0.5595641876060664
live,BKO,20260601_KPC_live_on_SLIM,20260601,13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,457,0.25,20x0.75NA,1,3,1.0,2,5,shift=0,,3.2347365129056067,638.7992243908657,63968,97.6,3.325857978410353,689.9225281762592,0.5834945547836299
live,BKO,20260601_KPC_live_on_SLIM,20260601,7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,457,0.25,20x0.75NA,1,11,1.0,2,5,shift=0,,3.5883650983958995,672.4274512279532,65509,100.0,3.325857978410353,689.9225281762592,0.5857755295311358
live,BKO,20260530_KPC_live_on_SLIM,20260530,6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,457,0.25,20x0.75NA,1,11,1.0,2,5,shift=0,,3.112711802078712,726.6578762662384,65198,99.5,3.325857978410353,689.9225281762592,0.5995446463389827
live,BKO,20260601_KPC_live_on_SLIM,20260601,13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,457,0.25,20x0.75NA,1,2,1.0,2,5,shift=0,,3.3895451428815413,635.4434075073036,64418,98.3,3.325857978410353,689.9225281762592,0.6022015581726214
live,BKO,20260601_KPC_live_on_SLIM,20260601,3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,457,0.25,20x0.75NA,1,7,1.0,2,5,shift=0,,3.027364891718272,690.4344272387863,64547,98.5,3.325857978410353,689.9225281762592,0.6306727231529605
live,BKO,20260530_KPC_live_on_SLIM,20260530,6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,5,shift=0,,3.0814472569529983,725.0432706442195,65307,99.7,3.325857978410353,689.9225281762592,0.6401888831953552
live,BKO,20260601_KPC_live_on_SLIM,20260601,5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014,457,0.25,20x0.75NA,1,14,1.0,2,5,shift=0,,3.615617463736484,669.4037709556659,65241,99.5,3.325857978410353,689.9225281762592,0.6508910158352339
live,BKO,20260601_KPC_live_on_SLIM,20260601,7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,5,shift=0,,3.0253504153620168,705.9798604683403,64154,97.9,3.325857978410353,689.9225281762592,0.65805431655432
live,BKO,20260601_KPC_live_on_SLIM,20260601,5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,457,0.25,20x0.75NA,1,12,1.0,2,5,shift=0,,3.6289511338673135,673.1151982303388,65408,99.8,3.325857978410353,689.9225281762592,0.665479790631454
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,457,0.25,20x0.75NA,1,2,1.0,2,9,shift=0,,3.532034683345794,642.1711362042419,65167,99.4,3.325857978410353,689.9225281762592,0.674129894682845
live,BKO,20260530_KPC_live_on_SLIM,20260530,6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,457,0.25,20x0.75NA,1,8,1.0,2,5,shift=0,,3.0541209414258117,724.3178475110103,65300,99.6,3.325857978410353,689.9225281762592,0.6833353983819374
live,BKO,20260601_KPC_live_on_SLIM,20260601,5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,457,0.25,20x0.75NA,1,8,1.0,2,5,shift=0,,3.6383433363699687,673.3505192613827,55379,84.5,3.325857978410353,689.9225281762592,0.6839295876580117
live,BKO,20260601_KPC_live_on_SLIM,20260601,13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,457,0.25,20x0.75NA,1,10,1.0,2,5,shift=0,,3.5494084456475323,643.9277076949268,65338,99.7,3.325857978410353,689.9225281762592,0.6845887175623063
live,BKO,20260601_KPC_live_on_SLIM,20260601,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,457,0.25,20x0.75NA,1,9,1.0,2,5,shift=0,,2.9983540805807496,691.9351302365056,64963,99.1,3.325857978410353,689.9225281762592,0.6922816066078175
live,BKO,20260517_KPC_live_on_SLIM,20260517,3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260517_KPC_live_on_SLIM::fitet-sz-c2-b5::3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.2,20x0.75NA,1,1,1.0,2,5,shift=0,,3.624584445032161,663.2887817300441,59828,91.3,3.325857978410353,689.9225281762592,0.6933155147324417
live,BKO,20260530_KPC_live_on_SLIM,20260530,6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,457,0.25,20x0.75NA,1,13,1.0,2,5,shift=0,,3.0404320121340875,723.7153585345081,64916,99.1,3.325857978410353,689.9225281762592,0.7044313377020746
live,BKO,20260601_KPC_live_on_SLIM,20260601,7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,457,0.25,20x0.75NA,1,3,1.0,2,5,shift=0,,2.977568298656428,688.2965017641914,64168,97.9,3.325857978410353,689.9225281762592,0.7360661036876844
live,BKO,20260601_KPC_live_on_SLIM,20260601,7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,457,0.25,20x0.75NA,1,2,1.0,2,5,shift=0,,2.970231271290462,695.6300982036014,64564,98.5,3.325857978410353,689.9225281762592,0.7538714192301142
live,BKO,20260601_KPC_live_on_SLIM,20260601,7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,5,shift=0,,2.960903248744356,695.0153510611328,64708,98.7,3.325857978410353,689.9225281762592,0.7730170427749959
live,BKO,20260530_KPC_live_on_SLIM,20260530,6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.25,20x0.75NA,1,0,1.0,2,5,shift=0,,2.980060318230665,727.6350688170368,65273,99.6,3.325857978410353,689.9225281762592,0.835982962823973
live,BKO,20260601_KPC_live_on_SLIM,20260601,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,457,0.25,20x0.75NA,1,10,1.0,2,5,shift=0,,2.9274481511115944,694.8980066215056,65504,100.0,3.325857978410353,689.9225281762592,0.8434554442329809
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,457,0.25,20x0.75NA,1,10,1.0,2,9,shift=0,,3.2456481906975583,613.1141204794349,64480,98.4,3.325857978410353,689.9225281762592,0.8447326935578899
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,457,0.25,20x0.75NA,1,6,1.0,2,9,shift=0,,3.6742339567706006,646.0176755316875,63596,97.0,3.325857978410353,689.9225281762592,0.8749439529356526
live,BKO,20260530_KPC_live_on_SLIM,20260530,4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,457,0.25,20x0.75NA,1,7,1.0,2,5,shift=0,,3.008263063570915,747.5208764066931,63852,97.4,3.325857978410353,689.9225281762592,0.9139880282808621
live,BKO,20260601_KPC_live_on_SLIM,20260601,13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.25,20x0.75NA,1,0,1.0,2,5,shift=0,,3.639335686120648,629.08204496495,64482,98.4,3.325857978410353,689.9225281762592,0.9318543351714011
live,BKO,20260601_KPC_live_on_SLIM,20260601,13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,457,0.25,20x0.75NA,1,5,1.0,2,5,shift=0,,3.647169507471415,628.1818205821787,65047,99.3,3.325857978410353,689.9225281762592,0.9504527730646607
