filename,session_root,fixation_type,cell_type,em_filter_nm,position_annotation,acquisition_time,n_px_total,n_px_masked,otsu_thresh,G_cal_mean,S_cal_mean,G_cal_wmean,S_cal_wmean,G_cal_std,S_cal_std,M_wmean,tau_phi_ns,tau_mod_ns
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_edge,2026-05-22 09:37:26.249725,65536,19871,81.68146940317578,0.5294999170517584,0.3296312585123832,0.53830624848667,0.3272199859271296,0.07904933606419177,0.05089461448830651,0.6299575671026926,1.2093180783515631,2.4526340914514972
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_edge,2026-05-22 09:39:26.226049,65536,17317,463.75021763767677,0.48968812503053777,0.3428326971583411,0.4954346702635646,0.34150095226748217,0.044085533133062405,0.023881683207022702,0.6017295180550511,1.3713100809801242,2.6406599431540085
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_edge,2026-05-22 09:40:35.082521,65536,28273,13.298751561924124,0.5730544453831921,0.3109097330429288,0.5778828173454646,0.3105705780633918,0.16891014236986993,0.12081910043016815,0.6560507865567733,1.0691796241829392,2.2886357102850683
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_edge,2026-05-22 09:42:16.968938,65536,23611,652.193638156275,0.5670323508370864,0.31415187907076386,0.5716355089513843,0.31285271034077505,0.05088043127941922,0.02290570195833804,0.6516471234200892,1.0888069086578103,2.3157197274645553
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_edge,2026-05-22 09:44:22.255858,65536,24482,206.84703434171476,0.552891907674821,0.321151368578016,0.558657969961996,0.3199159496592038,0.05670379698704449,0.03235451311320222,0.6437739838238329,1.1392526263803218,2.36472471764496
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_edge,2026-05-22 09:45:51.239488,65536,28113,537.7784523519535,0.5381845582783485,0.3187700622660327,0.5416570985662935,0.31838918997300497,0.042270034316796684,0.021738785132868935,0.6283025455295574,1.169402504493956,2.4633360904338804
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_deep,2026-05-22 09:49:11.705925,65536,40167,760.2240577727594,0.5174226983250431,0.29652419801834035,0.5160634091497281,0.2980300886071003,0.044484990750056866,0.022130331904924423,0.5959390706929659,1.1489131216958068,2.680771933147289
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_deep,2026-05-22 09:52:27.928426,65536,26745,1005.8893528700514,0.5682324601207585,0.3025458939736713,0.5733180982147555,0.299107417248371,0.06524285654433559,0.0371844581476339,0.6466520616170455,1.0379147309051204,2.346722191126863
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_deep,2026-05-22 09:53:35.895527,65536,28339,715.1371229159948,0.5418982667629966,0.3196515066530642,0.5393999416272613,0.3201647809875469,0.04755328966185396,0.01986941002789192,0.6272621334117793,1.18084475835265,2.470083249808998
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_deep,2026-05-22 09:54:43.956151,65536,18924,701.3856627850706,0.5477750520855865,0.30372145391140426,0.5503628325900134,0.30322988100721987,0.06273103824606945,0.028693361963030562,0.6283690064223059,1.0961072313956886,2.4629055981430863
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_edge,2026-05-22 09:55:52.512486,65536,32768,275.6073230795247,0.49592491656874377,0.3208726827278199,0.5417265405471308,0.2972041298326982,0.07811521322648514,0.04618419879115589,0.617898000905306,1.0914525786946394,2.531503770835846
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_edge,2026-05-22 09:57:01.087006,65536,30493,579.6875220482793,0.5842386554366638,0.3061269616281044,0.5843013486081666,0.30561097844384044,0.0487267185312774,0.020760399853038472,0.6593983137154081,1.0405482119446896,2.268198357259135
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_deep,2026-05-22 09:58:09.807729,65536,19268,739.6495629096364,0.5377082521151498,0.3073758173975686,0.5365168938672848,0.30688042034964264,0.06043139981953117,0.02839520330871992,0.6180824943314386,1.1379309858424969,2.5302813446877845
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_edge,2026-05-22 09:59:18.715786,65536,36151,795.4257731031685,0.5866606016327225,0.3036669800930385,0.5849993441235993,0.3036037581528233,0.057074757173006335,0.021730617001083814,0.6590898835436327,1.0324806202066663,2.270076020424424
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_edge,2026-05-22 10:00:27.087085,65536,38998,806.198148088162,0.5769485587391221,0.3070090034317711,0.5743846698114069,0.30717334108548894,0.0532850390990291,0.02140003327320377,0.6513625798186299,1.0639245393653232,2.3174776728717292
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_edge,2026-05-22 10:01:35.862242,65536,19283,726.7177599452937,0.5507561248230701,0.31149235199114284,0.5495517171133084,0.3104617229073104,0.05506250026293807,0.02347603987492872,0.6311842608721809,1.1239050917053393,2.444726150609094
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_edge,2026-05-22 10:02:44.057011,65536,19407,582.799030847318,0.55163441257745,0.3153847543349144,0.5548554414915362,0.31312611709663823,0.042610803583484264,0.0239720911022542,0.6371126479365993,1.1227151619243378,2.4067950833499316
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_edge,2026-05-22 10:03:53.081684,65536,22016,777.500562814865,0.5696489079685844,0.3013111179305317,0.56777506785475,0.30114589815967513,0.059098669903852465,0.0257489782150581,0.6426954019252537,1.055190272466801,2.3714980676830506
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_edge,2026-05-22 10:05:01.906865,65536,22384,892.7979374576478,0.569002982212826,0.3029468916390414,0.5720073776086254,0.3013186509581796,0.06218113448250328,0.028705191966757176,0.6465178802275726,1.0479837022877545,2.347559212680774
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_edge,2026-05-22 10:07:39.351635,65536,8217,849.3650941844779,0.5827726471780674,0.3028653105926363,0.5815728727242916,0.3029894489021023,0.04753177217676772,0.021223860414365952,0.6557664313113204,1.036462298171869,2.290377716336721
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_edge,2026-05-22 10:08:47.994497,65536,12262,871.4091681919833,0.5539852677496867,0.3015519270838258,0.5527044040201331,0.30069126719735434,0.058627173890766895,0.02739065809039602,0.6292037797025708,1.0823258592417868,2.4575036728452355
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_deep,2026-05-22 10:23:04.699478,65536,30402,866.9524947465409,0.5510615680580375,0.3160030090211147,0.5501866964402407,0.3161729951607779,0.03400861089584932,0.017165448478206145,0.6345634434859628,1.1432595375712011,2.4230477979272793
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_deep,2026-05-22 10:24:12.843199,65536,31518,435.6379150818178,0.547614443893112,0.30618515902361115,0.5480799550430256,0.30652647630792373,0.04094998944970641,0.022567084277916,0.6279730231448778,1.1126388459398466,2.465471438384607
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_deep,2026-05-22 10:25:21.110433,65536,24492,507.16530158527047,0.551047275221903,0.3200443945763484,0.5522581250260089,0.3195253605115926,0.04135674156614564,0.023822628643674765,0.6380325169357014,1.1510478131545112,2.4009514055565533
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_deep,2026-05-22 10:26:28.994264,65536,26683,58.92417779870054,0.56414975015755,0.3135407393023337,0.5649723160128369,0.3124939310683717,0.08295677024221772,0.057914385873268234,0.6456362558093165,1.1003847535119604,2.353064320762823
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_deep,2026-05-22 10:27:37.130983,65536,30644,39.24391544122376,0.5613522751474423,0.3166499277445269,0.5618062542917305,0.31645579945725355,0.10047948183297467,0.07007248128227095,0.6448027143021607,1.1206155228997774,2.3582780777839396
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_deep,2026-05-22 10:30:43.220076,65536,28899,696.0315592048646,0.547151289911599,0.3091201535824947,0.5451421240871639,0.30913398819928994,0.04901506133292761,0.022408453026915066,0.6266927142661414,1.1281508098006088,2.473782384640232
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_deep,2026-05-22 10:31:51.877289,65536,28306,690.3178317541746,0.548618128189351,0.31302490021802387,0.5500900587928349,0.31225528495808613,0.040643951300215926,0.02291822907271364,0.632536509434009,1.1292917249019887,2.4360326020891194
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_deep,2026-05-22 10:33:01.309817,65536,27072,628.4724396841666,0.5577245631084622,0.31064329954730097,0.5573889464764583,0.3103762281757411,0.039495905548508854,0.020497123698930926,0.6379779311784506,1.1077971505502746,2.401297864855665
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_edge,2026-05-22 10:34:10.734617,65536,31410,37.75754803767758,0.570649472069699,0.3071744044324846,0.5696550550521182,0.30793669045278244,0.10738701289846525,0.07028139350602161,0.6475584043724895,1.0754237588665663,2.341074256028889
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_edge,2026-05-22 10:35:19.584137,65536,36688,528.9669051045415,0.5723035879466105,0.31066962304891177,0.570163547194543,0.3105837406026438,0.04415137518350182,0.021051812256079168,0.6492678418620424,1.0837008478554935,2.3304492032344486
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_edge,2026-05-22 10:36:27.862402,65536,34304,112.98721009742243,0.5643743833862258,0.30979906739131735,0.5622464426039773,0.31048925831715996,0.06810606508516387,0.0418128025695359,0.6422808122240362,1.0986263427752547,2.3741055546433567
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260521_KPC_live_SLIM,live,BKO,457,colony_edge,2026-05-22 10:37:36.152209,65536,31188,49.44993482471281,0.5458555690513921,0.3129526236410576,0.5449996905568446,0.31424382621402047,0.08960622447170627,0.06160042740097131,0.6291055913125266,1.147098318234168,2.4581385619241143
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_deep,2026-05-22 10:41:29.080055,65536,28137,424.61438387248575,0.5287886471830047,0.32605426014364935,0.5295201740069573,0.3262433042584799,0.044225733201580596,0.02574040952215609,0.6219536222692569,1.2257142662398368,2.5047471996177313
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_deep,2026-05-22 10:42:37.051439,65536,29391,324.96477520733436,0.4887499176152506,0.30790201462015376,0.4914821894666804,0.3083500202850543,0.047969976910292624,0.029102240673984245,0.5802021006276652,1.2481487371929378,2.7927193603204437
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_deep,2026-05-22 10:43:45.269202,65536,19421,449.82803380107487,0.541499355949523,0.3289535211693395,0.5461975928526603,0.3272895471487185,0.046996313625086765,0.026678776224293706,0.6367497609821725,1.192099478573635,2.40910346069423
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_deep,2026-05-22 10:44:53.186681,65536,9949,216.6114647495086,0.5648009371519226,0.3224379984254991,0.5714789499064407,0.31838344822986403,0.05867015358389108,0.036283181322583805,0.6541836212355875,1.1083588379047293,2.3000915140611737
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_deep,2026-05-22 10:46:01.483491,65536,25894,379.391183928931,0.5358934076553256,0.3271417211346046,0.5396662650742642,0.3257175511012649,0.04505472632141219,0.026553252604147967,0.6303424472099362,1.200731861162834,2.4501507229860024
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260521_KPC_live_SLIM,live,BKO,535,no_cells,2026-05-22 10:47:10.232490,65536,1,0.0001435056345757636,0.428416131744169,0.946753891006453,0.428416131744169,0.946753891006453,0.0,0.0,1.0391743415204668,4.396442806428396,
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_deep,2026-05-22 10:48:18.823380,65536,25363,296.2539387640427,0.532270617780973,0.31613330640073767,0.5399353281487328,0.3141777770435356,0.05301718344571894,0.0310611480276105,0.6246901905513623,1.157614246078932,2.4868276951080373
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_deep,2026-05-22 10:49:26.938535,65536,23667,190.8282543821003,0.525702360971351,0.3230751262138022,0.5306911275874032,0.32096931013394964,0.06403876400491267,0.03696043955659494,0.6202051039356682,1.2032387963797335,2.5162533654555572
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_edge,2026-05-22 10:50:36.285919,65536,30541,351.15596263175405,0.5425220514853687,0.314192005198868,0.5436480729312415,0.31461585718722784,0.06631538286895543,0.03214545981559486,0.6281212978362593,1.1513116513146848,2.4645104121662467
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_edge,2026-05-22 10:51:45.111903,65536,23694,114.4138431689529,0.5703791800219999,0.3175146842119687,0.5741223559685016,0.3165644112872333,0.06639052009065761,0.04122140191049904,0.6556138391739877,1.0969523817433253,2.2913129082504855
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_edge,2026-05-22 10:52:53.394634,65536,25010,360.27038768058765,0.5562153366257646,0.31340554115094854,0.5593268061354073,0.31309393560461857,0.05602753962485193,0.028312154458797277,0.6409947648569562,1.1136254993718995,2.382207846046487
4_BKOCO2live_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_edge,2026-05-22 10:54:01.764813,65536,29121,163.0959485448136,0.5108246626769233,0.3139384292131167,0.5139622268850031,0.31475954698585207,0.0625293163980217,0.03875154565566277,0.6026862725194014,1.2183662331515246,2.6340856286060164
4_BKOCO2live_posn1_740nm_3085mW_u1_poc0p5_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260521_KPC_live_SLIM,live,BKO,535,colony_deep,2026-05-22 10:58:10.368038,65536,24041,359.0422310369229,0.527357250033722,0.31047385232626196,0.5316701610238097,0.30971126458392645,0.061888358675768855,0.031619495207637446,0.6153001117611296,1.1588970545867796,2.5487708546845513
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_deep,2026-05-31 05:21:25.000000,65536,26360,112.52479185766796,0.5320775130102484,0.3344474179426946,0.5320022616468726,0.3342666518456888,0.06307545048359861,0.041852048171952885,0.6282997699613732,1.2499991491420508,2.46335407017173
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-05-31 05:22:34.000000,65536,28397,87.86267961940702,0.5333055388545644,0.3325163151589006,0.5339733858803463,0.3318320047411142,0.06951061500489951,0.04718033954124436,0.6286812039492099,1.2363140473651795,2.460884197475227
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-05-31 05:23:43.000000,65536,35588,76.45937856050708,0.5304347056241066,0.3318513221604718,0.5305592267908424,0.3316477974836002,0.07343749768584426,0.04941164537245953,0.6256863069531087,1.243579031089566,2.4803314794921523
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-05-31 05:24:51.000000,65536,28750,87.0294986290233,0.526798847510144,0.33737408219964293,0.5265533288419524,0.33652892120702366,0.07045702435284333,0.0471861493479722,0.6249080915809174,1.2714818796529996,2.4854054421734157
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-05-31 05:26:00.000000,65536,33978,97.06795961750427,0.5341828276365882,0.3385125469275005,0.5336633224926143,0.338226326369307,0.06629601893870092,0.04362891537462072,0.6318176870135348,1.2608696685875596,2.4406507872723737
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-05-31 05:27:08.000000,65536,23552,106.71392963267562,0.538931858550482,0.3335312207582772,0.5399676365181787,0.3324406899173395,0.06442803767904574,0.04261074155899728,0.6340992515369692,1.224832182221057,2.4260166019585996
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-05-31 05:28:16.000000,65536,26509,56.62605682089466,0.5343633182442282,0.33846316056647435,0.5328501246614503,0.3373163480823116,0.08198773974443481,0.05598739908618212,0.630643777449132,1.25939644419516,2.448207863301621
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-05-31 05:29:24.000000,65536,33462,79.49194861955814,0.5331493376743055,0.3372146016480137,0.5297058263755209,0.3372627781167362,0.06873433150434197,0.04460458472172574,0.6279605433458318,1.2666709422819045,2.4655523388024165
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-05-31 05:30:33.000000,65536,32382,82.21236267959002,0.5319739236397609,0.3339453274893509,0.5321754807647552,0.33290834511847167,0.0702561984815193,0.04746890108928185,0.627725026246937,1.2445145125346504,2.467079487530406
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-05-31 05:31:41.000000,65536,24337,61.584124218825245,0.541051714489489,0.3379569587525832,0.5383143132667345,0.33682953941254595,0.07981632499820808,0.05252313860485275,0.6350090066201454,1.244813783873658,2.420200844288373
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-05-31 05:32:49.000000,65536,20625,69.66352672722027,0.543932746291261,0.33584387396981263,0.5409894298834796,0.33494210781665706,0.07422516946855676,0.04887261569156684,0.6362827821293905,1.2317175060176575,2.412076534833317
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_deep,2026-05-31 05:33:57.000000,65536,30842,143.79518917591741,0.530686876913699,0.33780903226092324,0.5304903418775317,0.3375232559607343,0.05574906713038333,0.0373634587167429,0.6287622373677317,1.2657745663309188,2.4603597473869576
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_deep,2026-05-31 05:35:06.000000,65536,22477,90.23984792085767,0.5303177744954822,0.34299352589009235,0.5304631454183305,0.3425428489963061,0.0688557033962576,0.04679680336112789,0.631448138840883,1.2846648280237647,2.4430277375348513
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_deep,2026-05-31 05:36:14.000000,65536,24908,80.76555579134745,0.5290857252206107,0.3363787378524596,0.5291081054951927,0.3361920039735852,0.07346555048681461,0.049520223400527225,0.6268815285494438,1.2640757792372437,2.472555281138953
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_deep,2026-05-31 05:37:23.000000,65536,28530,118.27753533326651,0.5348929824475028,0.3360444651119289,0.5352626185640429,0.3355567165258432,0.06256040641588838,0.04098011448893503,0.6317470861330831,1.2471800820419143,2.4411047517122704
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260530_KPC_live_on_SLIM,live,BKO,457,colony_deep,2026-05-31 05:38:31.000000,65536,23309,105.53965765412508,0.5308638753650013,0.339372672821068,0.5347081964732222,0.33671686075029633,0.06783054867943797,0.04392559340783466,0.6318948486015536,1.2527896795920637,2.4401547148893963
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260530_KPC_live_on_SLIM,live,BKO,535,colony_edge,2026-05-31 05:40:40.000000,65536,21810,62.26256507736241,0.5778875097202368,0.3272168540913979,0.584966371144562,0.3268103120189132,0.08140409259105678,0.05493088599372471,0.6700676349533209,1.1114629655856036,2.20389547432545
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260530_KPC_live_on_SLIM,live,BKO,535,colony_edge,2026-05-31 05:41:49.000000,65536,21039,54.1948579720703,0.5596513952499751,0.3290079469278707,0.5703467957061042,0.3279880136306241,0.09044203918206922,0.06058310161331554,0.6579297868751521,1.1440608160947863,2.2771481787334857
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260530_KPC_live_on_SLIM,live,BKO,535,colony_edge,2026-05-31 05:42:57.000000,65536,26022,47.39598908727767,0.5571820073960346,0.32668016611934314,0.5661092436575531,0.32608438957700703,0.09563632481871677,0.06444539175328684,0.6533075117280805,1.1459347963252329,2.305480898739357
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260530_KPC_live_on_SLIM,live,BKO,535,colony_edge,2026-05-31 05:44:06.000000,65536,22312,52.99966072930059,0.5568978556803064,0.3346374374563057,0.5659480399919719,0.33303916792708416,0.09080630414024343,0.06109965937728712,0.656667550092373,1.1707088388264217,2.28486054326564
